,0
0,0.9807555430288861
1,0.9667312801464458
2,0.9271325482003115
3,0.8824266534056702
4,0.7814982483916457
5,0.6979728365888871
6,0.6198863887449118
7,0.5273489747107315
8,0.4609252469671267
9,0.42325863989340995
10,0.4112437532951985
11,0.4086891214255307
12,0.3935793398587879
13,0.3809982640674838
14,0.37705059162790433
15,0.31710953669965414
16,0.29526981459252216
17,0.3415078118631567
18,0.4447582492264248
19,0.5686980845652355
20,0.6910628601599768
21,0.7662120208228228
22,0.8117749028163113
23,0.8626282220095054
24,0.9162164028561259
25,0.9528851079359767
26,0.9747757154968023
27,0.9889995750857661
28,0.9880957490386191
29,0.974689202531556
30,0.9472240963296255
31,0.9051915094677612
32,0.8619325729176105
33,0.8283052422589189
34,0.8049169899873014
35,0.8151011040150246
36,0.8450398442289588
37,0.8769189781300086
38,0.8985766144577662
39,0.9074564717258329
40,0.9005944389060405
41,0.8820276339865157
42,0.8556039565904355
43,0.8188570914632989
44,0.7822617395246896
45,0.7754394238833462
46,0.7954008035339643
47,0.8209072295141379
48,0.8315328363106336
49,0.8148696683312852
50,0.7878882066140905
51,0.7541315596221049
52,0.7202028402648912
53,0.683043707938865
54,0.6400723264626291
55,0.5878388912235755
56,0.5411045565502333
57,0.5255779302713475
58,0.5177551903418252
59,0.5179755490828343
60,0.55012144544143
61,0.6370193187389384
62,0.7177093156320826
63,0.6791057389445474
64,0.638704663651461
65,0.6796116172369565
66,0.7481510909499579
67,0.7993027397587391
68,0.7995452065652016
69,0.8259345062998862
70,0.8712950988048842
71,0.9037433438595903
72,0.9228271215360135
73,0.9370939449383685
74,0.9497888498952062
75,0.9611677290084752
76,0.9643756942227982
77,0.9705599786612774
78,0.9758956119144709
79,0.9785158904260925
80,0.9795504294775909
81,0.9807996060745265
82,0.9830521799468936
83,0.984208473944318
84,0.9849746527852917
85,0.9856516060961504
86,0.9866821850453047
87,0.9863982260256535
88,0.9875980992264961
89,0.9892535998110634
90,0.9901037988274866
91,0.9902878609514829
92,0.989607417808048
93,0.9868741673015559
94,0.9820066655731989
95,0.9747568335366948
96,0.9636522526606309
97,0.9571578938869101
98,0.9641563006323741
99,0.9751689270089036
100,0.9821350341416275
101,0.9879940450026914
102,0.9902369244172659
103,0.9859552289541054
104,0.971519923696466
105,0.9447550873133428
106,0.9113022775139993
107,0.882893594332149
108,0.8642344593825305
109,0.8597352676126465
110,0.8603838838111063
111,0.8390838829302604
112,0.8309487764135313
113,0.8019607498042756
114,0.8084781005553419
115,0.8014789702407268
116,0.806187488533615
117,0.8055528349179548
118,0.8043596494795991
119,0.793105227653513
120,0.7709449834424479
121,0.7721596296027574
122,0.7798016616109978
123,0.7798867391204786
124,0.779546323360433
125,0.7887210870001135
126,0.8116896915660581
127,0.8199977703528673
128,0.8215875227201477
129,0.8123904490120487
130,0.8076110965545094
131,0.8048374256734753
132,0.8004328334929641
133,0.7998682379107149
134,0.7986553522358933
135,0.7923643354168344
136,0.7390496031538214
137,0.7033343746193019
138,0.7233536111305185
139,0.7372852493887021
140,0.7497891285546763
141,0.7489707623364773
142,0.7544917318800122
143,0.7577214342300742
144,0.7534104288354919
145,0.6986082315453453
146,0.6867627872159008
147,0.6691321296606392
148,0.6130953972916483
149,0.5868612180584399
150,0.5730244095017138
151,0.5555026679319262
152,0.5464942554832942
153,0.5793525942192213
154,0.6989045065561881
155,0.8560007629487647
156,0.9372402140041066
157,0.956095120975584
158,0.9726155552135737
159,0.9855739981876499
160,0.9891526627768499
161,0.9900458851901904
162,0.9901964920963459
163,0.9902082164666269
164,0.9852203905488359
165,0.9709448372607997
166,0.9598565846676738
167,0.9520768306414408
168,0.9210387630394706
169,0.8987040953925997
170,0.9279858089754591
171,0.9484747295310006
172,0.9260308120222878
173,0.9440364954509635
174,0.9513600516703932
175,0.8840528548800816
176,0.7609877560272439
177,0.7391291800221883
178,0.8260670955063595
179,0.8985205781063699
180,0.9274178411887912
181,0.9362223082662565
182,0.9595348742812403
183,0.9758825571787983
184,0.9844405504179682
185,0.9886155742959063
186,0.990302267321949
187,0.9892892641063382
188,0.9860376437049024
189,0.982149920002567
190,0.97931758569797
191,0.9774261086698719
192,0.976374854237026
193,0.9755053164006428
194,0.9761523955900999
195,0.9781247367090681
196,0.9760403875444184
197,0.9700888123399063
198,0.9651299349352487
199,0.95779939609198
200,0.9406374785208098
201,0.9224847015117963
202,0.90217791005925
203,0.8810409416783953
204,0.8683887036862804
205,0.8288212171966334
206,0.7725926116599909
207,0.7278134838291238
208,0.6782957211315518
209,0.5969430449650308
210,0.49936452181289226
211,0.4510014487994011
212,0.3758569269080187
213,0.26089018230950844
214,0.2433174210467288
215,0.20954079739111192
216,0.22369184051725435
217,0.23318156534345913
218,0.24365385647841145
219,0.216233522010267
220,0.2160764528497508
221,0.22634535479413023
222,0.23622978277078668
223,0.24796609125307512
224,0.271215922288447
225,0.30749158107490426
226,0.3509037528135701
227,0.4092339979217375
228,0.464825539311712
229,0.4846379275139552
230,0.46810132526318643
231,0.4660262433433443
232,0.5116958735461385
233,0.6251606311939052
234,0.7469648242422421
235,0.7881382595015874
236,0.8141743409143851
237,0.7962171867911029
238,0.804598621198678
239,0.856858092194267
240,0.903994148243121
241,0.9194401975668756
242,0.9479537801270114
243,0.9572374828977328
244,0.9732646479827625
245,0.982149920002567
246,0.9822080323375042
247,0.9834709641628308
248,0.9865989387975449
249,0.9893165753292849
250,0.9899276273688029
251,0.9897237872968218
252,0.9900518077994329
253,0.9902592641286192
254,0.9900458851901904
255,0.9896248632898275
256,0.9867271746868871
257,0.9809260300773541
258,0.9737944604868284
259,0.9634426844553375
260,0.9416109830533956
261,0.9007484680991077
262,0.8345788711178531
263,0.7538612583494263
264,0.7035306321954676
265,0.6972240597109994
266,0.7315831912327528
267,0.7931874582067763
268,0.8187046776437443
269,0.8128567734790502
270,0.8563968645199665
271,0.9197925484125292
272,0.9705989366772312
273,0.9797265639020311
274,0.9779337620413541
275,0.9780954680856611
276,0.983279378542529
277,0.9876431602620829
278,0.9895956407110655
279,0.9888721880905671
280,0.984356370948582
281,0.9802188129019271
282,0.9695907700163894
283,0.9589829023920875
284,0.9485192149968631
285,0.9299985537029323
286,0.9089124810281849
287,0.8656286780889458
288,0.8484775665057791
289,0.8621253659838913
290,0.886144553184862
291,0.8634699832108667
292,0.8717242735940466
293,0.9827094960154001
294,0.9891386834495826
295,0.9902934683044413
296,0.9902822214387114
297,0.9877812300632799
298,0.972031499047277
299,0.9527847059697605
300,0.9586460449318807
301,0.9566309229256135
302,0.9570961844617859
303,0.962212597981242
304,0.9543370643330519
305,0.9239855414533837
306,0.8669092374986078
307,0.8307314659647175
308,0.8451437386703041
309,0.8929646351920442
310,0.9358786373997827
311,0.9344453581564466
312,0.9011877529740111
313,0.863990206502658
314,0.8686102679129283
315,0.9075713311409019
316,0.924867392617674
317,0.9207342282883386
318,0.9239363155031418
319,0.9327635022840594
320,0.9463119810740858
321,0.9578620749678567
322,0.9677034865330006
323,0.97295740814238
324,0.9709665302832097
325,0.9644452409735829
326,0.9613190827249236
