,0
0,0.8669329937867047
1,0.8370457959293574
2,0.8203319126823698
3,0.8021079585884656
4,0.7076179202549644
5,0.6085728783308623
6,0.5716735423552711
7,0.5621048436869769
8,0.5564273066224523
9,0.5222250133785218
10,0.4338595364379749
11,0.40736609108778754
12,0.45813927844967983
13,0.5466490460334675
14,0.652026121419353
15,0.70877470234887
16,0.7140430000206949
17,0.7202914413826046
18,0.7000354565400899
19,0.665019847954045
20,0.6260011968005924
21,0.6044456861512993
22,0.6081275060813351
23,0.5785501664376647
24,0.5289445432404963
25,0.46982370726685285
26,0.42046486320012827
27,0.3895531443717478
28,0.37365164384681204
29,0.36352851657326246
30,0.3503080264729546
31,0.3307748683223827
32,0.307960237399188
33,0.262174073749858
34,0.19400642800403659
35,0.15350332976487086
36,0.13971562921811917
37,0.13698322790626907
38,0.15053483993651173
39,0.15764246267100476
40,0.14665572355435572
41,0.12414378915515058
42,0.10633419687977122
43,0.10198948562177818
44,0.10037517077869437
45,0.10397156090406047
46,0.11530510846564844
47,0.1305334319246366
48,0.1413426047459008
49,0.13607979303079856
50,0.11884281069887671
51,0.10385430373998297
52,0.09200127748893455
53,0.07445597337141789
54,0.053185553096173795
55,0.039745882023100955
56,0.03818404075797741
57,0.04768182169355975
58,0.05469087732226071
59,0.05299452264203436
60,0.052197039777551274
61,0.054496369100524356
62,0.061405070833209216
63,0.07108794014854763
64,0.08846168922752436
65,0.11158853012417005
66,0.1236202776142464
67,0.14716452664841065
68,0.1687949389377299
69,0.1500925991057817
70,0.1517921509401803
71,0.20277547405813373
72,0.2431977480792702
73,0.2369368814015665
74,0.2506241085886165
75,0.3002131991405354
76,0.35655792822603494
77,0.3966823410260607
78,0.4182181398287873
79,0.4326721659949013
80,0.4461070812179132
81,0.4367105893104806
82,0.3830338595506993
83,0.3746911839691732
84,0.36789047444435286
85,0.3724974902717038
86,0.3941079659102264
87,0.4143202438833406
88,0.40419056129812364
89,0.3775827115912117
90,0.35280387614866593
91,0.3390356601019949
92,0.34150509861340833
93,0.3685805311332486
94,0.40219352043751266
95,0.43421581437700285
96,0.4596889567862758
97,0.4707776111412417
98,0.4829362877886121
99,0.48531894332081515
100,0.48365115016356286
101,0.47256612878333465
102,0.4507512203313826
103,0.4211747141809448
104,0.38862026964648005
105,0.3460102984913248
106,0.28696173594770874
107,0.2728458262250142
108,0.26865472610149993
109,0.26753548998730103
110,0.2632825350660388
111,0.2807982366434363
112,0.2946693726618837
113,0.3125162536500402
114,0.34872267396615025
115,0.3816402534716923
116,0.4123144862788854
117,0.4323160229053196
118,0.4450358004653892
119,0.43837454199543546
120,0.41951866113752057
121,0.4124324281356782
122,0.4364729308245236
123,0.4160913172681683
124,0.3986739955788557
125,0.39457577243945974
126,0.38140810561903354
127,0.3840798646986713
128,0.41278628692629393
129,0.37515344342263063
130,0.3374673763977115
131,0.2900130141083703
132,0.23904649362744723
133,0.24049042276711627
134,0.27315368500631765
135,0.3064475422506885
136,0.2875918697468178
137,0.2251367451131666
138,0.19486481982771492
139,0.21775358309471077
140,0.2800709697542506
141,0.35804011101080724
142,0.4329096123269125
143,0.49698242061015147
144,0.5497980314710376
145,0.5870946996820479
146,0.6392273459799651
147,0.6510737208859707
148,0.6930391418719481
149,0.7105049614764116
150,0.7128027660927265
151,0.7578599330431326
152,0.8068741434074682
153,0.8785688818218617
154,0.9409299535532302
155,0.9597949709408412
156,0.95941969482597
157,0.9614633727562198
158,0.9644247587711844
159,0.963692747252587
160,0.963092637338382
161,0.961483628336682
162,0.9601455838790097
163,0.9577250841644448
164,0.9609077533158585
165,0.9636981846810003
166,0.9644187165165483
167,0.9642028790049977
168,0.9614234329479342
169,0.9592657487238887
170,0.956445132693201
171,0.9501544413234506
172,0.9394032185971462
173,0.9278604319165664
174,0.9043217889135444
175,0.8750502152330778
176,0.8566386533437461
177,0.7931828499272026
178,0.7500358443712842
179,0.7509130134341296
180,0.773441456692762
181,0.7862101128790663
182,0.7870804984280099
183,0.8106863850491735
184,0.8183611600525779
185,0.7946508693653561
186,0.7587194669750035
187,0.7342804372825917
188,0.7396286407390122
189,0.7623080000466943
190,0.7595770328388208
191,0.7406183713960106
192,0.7063617912329232
193,0.7030620961999752
194,0.7021851664672912
195,0.6750126600248582
196,0.6500140491892357
197,0.6620027088825139
198,0.6443725879934078
199,0.6378280575464255
200,0.6250172985914093
201,0.5668394010287207
202,0.48424682673616726
203,0.4345721225785507
204,0.3973850461058292
205,0.3627266102263893
206,0.3288873197874352
207,0.33478473178019225
208,0.36961628131943514
209,0.36973141364849277
210,0.3160052438302499
211,0.25666585591924024
212,0.2503288239602573
213,0.27008240430292385
214,0.2668244038702495
215,0.24543323889475924
216,0.23655436032933252
217,0.2558694321695654
218,0.286751827085484
219,0.290329470808581
220,0.2832981907304405
221,0.2819428090541503
222,0.28048644611287876
223,0.2790335035499545
224,0.29743581837535743
225,0.31404082042243353
226,0.2946693726618837
227,0.3062316896535218
228,0.3254554303532364
229,0.3686955751741863
230,0.4357600310216699
231,0.5000727096896246
232,0.5440792156753065
233,0.5543366537798472
234,0.5278847676151238
235,0.4593313254519393
236,0.38862026964648005
237,0.3479308591715181
238,0.3409433312385945
239,0.33802719167821615
240,0.33701975410235674
241,0.35019471128099866
242,0.36754558002710075
243,0.3706528225036921
244,0.36777549969226675
245,0.3744601098442336
246,0.3690407663774588
247,0.37723542803055854
248,0.3858247069168516
249,0.3686955751741863
250,0.34004515196489354
251,0.30074855209253815
252,0.28340257180515016
253,0.2861225085857887
254,0.3275572864519662
255,0.41007466014691757
256,0.4906772977825255
257,0.5514286525320399
258,0.5637232031865651
259,0.5564273066224523
260,0.5777497245878295
261,0.6017597122565179
262,0.6147870298812919
263,0.6735799336434934
264,0.7592342427633556
265,0.854016021626643
266,0.9027791099217527
267,0.913409808369
268,0.904194044700294
269,0.8786726773636522
270,0.8560458194183057
271,0.8619468999263746
272,0.8703599522828479
273,0.8860085126086948
274,0.8948351139098552
275,0.904831292703489
276,0.9141474340539913
277,0.9173033223006761
278,0.907136479428506
279,0.9052540813052643
280,0.9018693617363478
281,0.9018258587292761
282,0.8974819078245636
283,0.9074263436041515
284,0.9155294791331521
285,0.9201715710472951
286,0.9262015925181869
287,0.9550963474758482
288,0.9601090836136665
289,0.9640254272877525
290,0.9617724619960685
291,0.9611561375568922
292,0.9619060360820807
293,0.9638078154448736
294,0.9642722991544075
295,0.9638995399423076
296,0.9640053250672532
297,0.9585113443541198
298,0.9427237980576884
299,0.9319373550620387
300,0.9514083908760284
301,0.9588082311450138
302,0.9632420852267998
303,0.9639393220716598
304,0.9620500791131944
305,0.9611053781155197
306,0.9588177185762593
307,0.9537041939843348
308,0.9392670742733019
309,0.9243336276549257
310,0.9006450176712565
311,0.8650235937678199
312,0.7999969825997345
313,0.7506500675967437
314,0.6801028524612127
315,0.6113519409720277
316,0.5056535233743914
317,0.4056013485196843
318,0.32700368554675324
319,0.2855985450296392
320,0.24174545776381906
321,0.1742200766809024
322,0.11232575790330178
323,0.0764185154921041
324,0.06258723623541995
325,0.07039875743721914
326,0.12838145682207983
327,0.2451410614372807
328,0.3744601098442336
329,0.46875055186694214
330,0.5315331106646997
331,0.5853905133737056
332,0.6517087921463128
333,0.6997416448205875
334,0.7034513760785341
335,0.7016973559478443
336,0.7390878061769994
337,0.7839038583765329
338,0.8256713379749675
339,0.8247781098621771
340,0.856342472691449
341,0.8538358690794082
342,0.8439154183132347
343,0.7999213003493528
344,0.7476577527319332
345,0.7039375715198477
346,0.7013067853551981
347,0.7278489815208263
348,0.7631572832371689
349,0.800148287042527
350,0.8208221691709414
351,0.7903033296296539
352,0.7629875846227001
353,0.7374611519174502
354,0.7191613683777467
355,0.7388171293158732
356,0.7522251062367348
357,0.7776174364858989
358,0.7932602943409364
359,0.807537819800556
360,0.8160184857081451
361,0.8208921264597313
362,0.8204020088452034
363,0.817866038525647
364,0.8243647238925295
365,0.8471117359683856
366,0.8745180990446145
367,0.8793972429504506
368,0.8559270257125617
369,0.8055419334828927
370,0.7275712723387904
371,0.6886589957004186
372,0.7138523969911543
373,0.7576016893310813
374,0.7631572832371689
375,0.7709608098204844
376,0.7842229623433933
377,0.7627328885361729
378,0.7387268652558056
379,0.7201973710168509
380,0.7231048744830895
381,0.7301566064002368
382,0.7419642463402215
383,0.8012051761204229
384,0.8684894069063852
385,0.8995408499161378
386,0.8863532802773619
387,0.9000721489171444
388,0.8775792496472407
389,0.8527513612298495
390,0.8738236403498146
391,0.8800669195200361
392,0.890471695997865
393,0.8943730140432116
394,0.8885492375968631
395,0.8773177436741804
396,0.8568752577670625
397,0.8199109189602879
398,0.7598339185876901
399,0.6988592482582
400,0.6218395140611789
401,0.5574716362076823
402,0.4790036696297868
403,0.3809439134409786
404,0.2728458262250142
405,0.17454236934587286
406,0.10158438665420418
407,0.04963152845608684
408,0.02193761056949591
409,0.01987440572543221
410,0.0352116030989177
411,0.06297029658376915
412,0.09596331868665116
413,0.13999775158530128
414,0.1886484885118924
415,0.2391426156516513
416,0.2892752017143507
417,0.29828923922860867
418,0.3006414496391511
419,0.348270137667573
420,0.4481310847166499
421,0.47304305133030716
422,0.49353332041919834
423,0.5509629156521876
424,0.5981677810781436
425,0.6111299040408783
426,0.6400872286169283
427,0.6833384706909008
428,0.6739896154830007
429,0.6885590560610961
430,0.693930917604206
431,0.6496958512015567
432,0.6210707742672339
433,0.5595582654930491
434,0.532003448555564
435,0.5459485331615843
436,0.5468824913421478
437,0.5355278340088159
438,0.5425590435455863
439,0.5035170779540316
440,0.4816255716621028
441,0.44122835761663753
442,0.4159732090183931
443,0.3903698204716178
444,0.3571277795903813
445,0.31928981081592517
446,0.28267226674774476
447,0.27820479417513333
448,0.28570330361442303
449,0.27551929322397295
450,0.2565662362799416
451,0.23094976246883916
452,0.20782112552621312
453,0.18604376339059564
454,0.16557307948136338
455,0.1452079199849957
456,0.12044371659537306
457,0.09792753764075786
458,0.07831561122196537
459,0.06657402588931825
460,0.05912494861220895
461,0.05426354953089571
462,0.05496394091919473
463,0.06305562493557204
464,0.07603302363131793
465,0.08235083664460256
466,0.07704759083992356
467,0.08568265983074023
468,0.1159947521354577
469,0.15335406986352063
470,0.1961564685342443
471,0.26926615081861865
472,0.34172989250606317
473,0.36777549969226675
474,0.3807118692972337
475,0.3793203373849103
476,0.37411356841139437
477,0.3892032573885576
478,0.38291767890690726
479,0.3106689365186032
480,0.22644245266973323
481,0.17173423586139624
482,0.13462816650308349
483,0.1046768512953621
484,0.0835202068760739
485,0.07763119379291442
486,0.09713883736781224
487,0.14441536417680886
488,0.20427304235414442
489,0.2339807866531164
490,0.2553722871897452
491,0.3101264368513539
492,0.3838473603123922
493,0.45599384737004955
494,0.5086188360577906
495,0.579807004676775
496,0.6535051665224503
497,0.6913508095665581
498,0.7389073741577626
499,0.8007527040730321
500,0.8437258368923155
501,0.8669329937867047
502,0.8559270257125617
503,0.7987836641316
504,0.7194441378151435
505,0.6324236041214548
506,0.5223430510493536
507,0.5219889224774348
508,0.5422080651377333
509,0.5596741091072632
510,0.5550338309073687
511,0.5918534452620282
512,0.660227815360212
513,0.6397648816847681
514,0.4811489067015639
515,0.4447977628488615
516,0.3558744700846744
517,0.250919567699743
518,0.21393101482432453
519,0.23512277869211096
520,0.2375112665391883
521,0.22161313108373995
522,0.20817781203513044
523,0.20154683891754954
524,0.2032152920523269
525,0.2225374926255552
526,0.2565662362799416
527,0.29127974317511696
528,0.31425885346567284
529,0.331998286371249
530,0.3479308591715181
531,0.36375772598326694
532,0.36536334365054063
533,0.3494018305564504
534,0.341055659831731
535,0.3210468876317822
536,0.2901184829371407
537,0.2584622578010263
538,0.19910221392005226
539,0.16008132560810348
540,0.142695347627106
541,0.14972466910951449
542,0.17061852651403753
543,0.18983168234742614
544,0.18180424475618046
545,0.16370428995967576
546,0.1558281096628836
547,0.1582500646607759
548,0.16526073359615212
549,0.17109615962215569
550,0.1816391487259203
551,0.18746956540533194
552,0.20268757483130811
553,0.2260689806780639
554,0.24865884750728418
555,0.24954225246796585
556,0.23217860382387118
557,0.21447482233235127
558,0.1997989556341431
559,0.17502646766173785
560,0.15658254934701474
561,0.1366353174983966
562,0.13006079515813945
563,0.11687619743912096
564,0.09883383841097254
565,0.10083474974152964
566,0.10824836253297712
567,0.09276341860813563
568,0.07219956944018457
569,0.061405070833209216
570,0.06853682301892693
571,0.09849335888773171
572,0.14782028134240713
573,0.206930901350729
574,0.2778943185819586
575,0.35530522612207427
576,0.4001983772292236
577,0.44872649087007516
578,0.5143052130730835
579,0.5556145887852344
580,0.6150082271529532
581,0.6971885738066722
582,0.7981750827965384
583,0.850502712064454
584,0.8587572278099692
585,0.8214510707998002
586,0.7772917821199188
587,0.7538807750650572
588,0.7952668199839733
589,0.788184760175517
590,0.800903608154689
591,0.8229122639679383
592,0.8217997666173189
593,0.8109773981260235
594,0.8026332508488927
595,0.8366539885289662
596,0.8291433247105369
597,0.856579455009503
598,0.898515808285624
599,0.9257641732410177
600,0.9209994660894074
601,0.8764779044457718
602,0.8300874527011137
603,0.7905378254006299
604,0.7414264171027343
605,0.7340067149705644
606,0.7232918383453888
607,0.7152801244950646
608,0.7152801244950646
609,0.6598095287874056
610,0.623703726236774
611,0.6872582683021704
612,0.7193498999311035
613,0.7469504087038895
614,0.7682950742394982
615,0.7788357977985341
616,0.7457095652347794
617,0.6954140496107382
618,0.5676462270860848
619,0.4829362877886121
620,0.4846042136723582
621,0.45587466739917537
622,0.48722458383018424
623,0.6897571886379019
624,0.8904239714248701
625,0.9477792862559785
626,0.9539754881834549
627,0.953281892587565
628,0.951988759415006
629,0.9569754131152861
630,0.9620947311519871
631,0.9643772116955592
632,0.9623040829255429
633,0.9544104531402237
634,0.9290031488401979
635,0.8672234585017262
636,0.7715930610085477
637,0.7175879860908894
638,0.7482014600893098
639,0.8137561028968636
640,0.8884954123324752
641,0.9457886728514103
642,0.9640460983311534
643,0.9588713349766087
644,0.9407714339250762
645,0.9217127989054399
646,0.9086187771603575
647,0.9019997715674466
648,0.8842218586658898
649,0.8678796820722733
650,0.8365232299109366
651,0.7996941334797742
652,0.7672901844970038
653,0.7229178357061387
654,0.7021851664672912
655,0.6919472679713496
656,0.6728623538624986
657,0.6129047849162386
658,0.615118806500551
659,0.6878589944859277
660,0.6339404339181309
661,0.5268245296160569
662,0.43754249143436846
663,0.40960338098530813
664,0.4159732090183931
665,0.46016581000007856
666,0.4948418612557104
667,0.49840895679048614
668,0.5107523528821003
669,0.5755746325945525
670,0.6066786829231229
671,0.5867540551397369
672,0.5801495654865306
673,0.5785501664376647
674,0.5915141783865323
675,0.5701790215229845
676,0.5334138756311487
677,0.5153703026392228
678,0.49115339439100664
679,0.4807913943921379
680,0.4923434761226507
681,0.49174846422051927
682,0.4912724129223394
683,0.5122923989017989
684,0.510989329013714
685,0.5041106496720617
686,0.44860740576914376
687,0.37388258742330555
688,0.33333475480970043
689,0.3563300646851603
690,0.4132581757206185
691,0.4838894254750213
692,0.5012607327068664
693,0.4749506544374586
694,0.453967959048663
695,0.4475357278324416
696,0.44099047884946546
697,0.4286378084942808
698,0.4088966372977856
699,0.37746694139605624
700,0.33847527304116937
701,0.2953068049718927
702,0.26368617092855345
703,0.2420355586281813
704,0.2110435567150878
705,0.1614630954800382
706,0.1376108389291879
707,0.12394731124564592
708,0.10909255566432102
709,0.09249076906348565
710,0.07910248996277355
711,0.08357128668122904
712,0.09646600689705585
713,0.11561826446830212
714,0.12985856109872704
715,0.1306010380337337
716,0.12407827503687567
717,0.11852423018063711
718,0.11418213649280134
719,0.10193155222322066
720,0.08688175108382093
721,0.08475159951300232
722,0.08285797221545971
723,0.06903323592467182
724,0.036723083286549586
725,0.013554522734793698
726,0.008192723495140192
727,0.012552459102684403
728,0.02054006759006582
729,0.03033818942428864
730,0.047220000371107795
731,0.06844681221544494
732,0.08952501819958379
733,0.11877905194507418
734,0.15142169434207134
735,0.20075922632329782
736,0.253685571989516
737,0.28895924830846137
738,0.30407657917369774
739,0.3009628047340908
740,0.2759316670991913
741,0.25926262854826376
742,0.2689603563411065
743,0.2917025197609925
744,0.3308860214567635
745,0.3737671109530104
746,0.41656380193408526
747,0.4369482602469471
748,0.43112911201232224
749,0.40736609108778754
750,0.39364027728727263
751,0.38827057184497593
752,0.38454497367444695
753,0.37019204039694253
754,0.359981118560648
755,0.3663965813529681
756,0.3902531291490279
757,0.3734207377714823
758,0.3460102984913248
759,0.34307969370615243
760,0.3598668556262667
761,0.36387234618536884
762,0.35234967286733754
763,0.34116800087603727
764,0.33668417193108796
765,0.3383632336461391
766,0.34431856354991774
767,0.3451077017260332
768,0.35564673919686346
769,0.375615850548953
770,0.3785091959609746
771,0.3840798646986713
772,0.40325054462568555
773,0.42141136865627404
774,0.4374236390906249
775,0.4561130285285282
776,0.44944104119846257
777,0.4807913943921379
778,0.5378742421930577
