name,AT,BA,BE,BG,CH,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IT,LT,LU,LV,NL,NO,PL,PT,RO,RS,SE,SI,SK
2015-01-01 10:00:00,83.3834933995,73.6326816064,62.6942231526,47.7729142569,47.9410965288,90.4758473752,47.9411551923,18.2645352987,45.1387639849,0.0100518380583,45.0508681472,47.9410794645,2.40352704102,90.4814234315,90.4748026962,90.47579013,1.21523188905,0.0100325017377,45.1396580577,67.8584195267,45.1395562823,28.8205684554,28.8204484054,83.383830628,0.0100560715885,90.4738290148,66.6703189657,28.8203416583,90.474293101,90.4758159526
2015-01-01 11:00:00,83.383026188,73.6365008577,62.693770769,73.6345879418,47.7720524977,90.4755259576,47.9411497174,18.2687879674,45.1483427402,0.0100058347142,45.0508911149,47.7719975564,2.40352598177,90.4814093903,90.4748947622,90.4757425842,1.2152341993,0.0100091027608,45.1487747181,67.8583201222,45.1486714791,28.8205285671,28.8204490478,83.3837869759,0.0100207559893,90.4739157729,73.6351415964,28.8203523621,90.4742649284,90.4756190084
2015-01-01 12:00:00,83.3821730942,90.4742863701,52.0408603899,90.4748688328,47.7726243239,90.4754969301,47.9411494814,18.2730136132,45.1579380417,0.010005235952,45.0503589643,47.7719274931,2.40352433853,90.4814276147,90.4749803102,90.4757890945,1.21523428692,0.0100211957375,45.1583949176,67.8582526848,45.1582839063,28.8205273626,28.8204505555,90.4741762533,0.0100147870065,90.4748821426,90.4744394226,28.8203512657,90.4743858789,90.4755688801
2015-01-01 13:00:00,83.3835829513,90.4747800164,62.6941663649,90.476118504,47.9411488011,90.4771701805,47.9411526521,18.2773057054,45.0735351352,0.0100057057114,45.0509697078,47.7722788018,2.40352370012,90.4814538515,90.4750168121,90.4772380718,1.21523311957,47.7720555864,45.0738625302,67.8582126788,45.0737526736,28.8205762234,28.8204509645,90.4765248803,0.0100134728882,90.4769644667,90.4749154096,28.8203568319,90.4746836137,90.4771916724
2015-01-01 14:00:00,83.3836461302,90.4772438768,62.6942272359,90.4778966509,52.0195938704,90.4780847667,51.5997874059,18.2815430919,45.1765246186,0.0100412832633,45.0510992689,52.0197179027,2.40352425979,90.4815183542,90.4772799201,90.4780694376,1.21523912369,47.772072109,45.1769255876,67.8582872043,45.1767936081,31.272035237,28.8204531262,90.4770005127,0.0100292209022,90.4778445454,90.4774866315,28.8203956233,90.477009301,90.4780705408
2015-01-01 15:00:00,90.4770478136,98.171741687,62.6942523306,98.1788274974,67.8575308544,90.4802287441,52.0194721382,18.2856535294,45.0540735979,0.0101468396983,45.0508753566,52.0197756117,2.40352554002,98.1786609176,98.171659611,98.171881699,1.21523902931,52.0197391502,45.0544887882,67.858382339,45.0543412514,31.2722239805,28.8204548631,90.4770302607,0.0101396779033,98.1705025614,98.1717497638,28.8204394802,98.17074616,90.4815695589
2015-01-01 16:00:00,90.4770632679,98.1717864035,68.0275651131,98.1788598297,90.476920213,90.4802296568,52.0194731059,18.2895904206,45.0489943927,0.0109031715272,45.0486828418,68.0275037136,2.40352570324,98.1786675734,98.1716703567,98.17196522,1.21524690081,83.5922267312,45.0493115182,67.8591912602,45.04917068,31.2722329486,28.8204544321,90.4769970249,0.0108929774901,98.1705193576,98.17179995,28.820445602,98.1708586985,90.4816104922
2015-01-01 17:00:00,90.4770684656,98.1717974304,68.0275692329,98.1788715574,90.4769478083,90.4802245879,52.0194712995,18.2675530449,41.8033840684,68.0275544948,41.8032441242,68.0275228843,2.40352657168,98.178670253,98.1716707483,98.1719257234,1.21524369666,83.5922304186,41.8036544327,67.8592932349,41.8035222056,31.2722333803,28.8204533338,90.4769405704,68.0275212694,98.1704870851,98.1718152204,28.8204361886,98.1708783605,90.4815870412
2015-01-01 18:00:00,90.477069965,98.1718049672,68.0275648217,98.1788777141,90.476940323,90.4802115268,52.0194708064,1.21772682427,41.815059902,68.0275605539,41.8150352933,68.0275250999,2.40352646052,98.1786746993,98.1716689459,98.1718739721,1.21524609058,83.5922318596,41.8152650392,67.8593149798,41.8151473898,31.2722358869,28.8204528932,90.476843093,68.0275595839,98.1703316453,98.171823032,28.8204364948,98.1708730962,90.4815618672
2015-01-01 19:00:00,90.4770703932,98.1718052897,68.0275522697,98.1788798646,90.476976947,90.4801977523,52.0194447901,1.21567998159,45.050197757,68.0275626591,45.0500654831,68.0275218622,2.40352466346,98.1786717478,98.1716700286,98.1719126667,1.21525259771,83.5922325209,45.0504015592,67.8590498388,45.0502987458,31.2722525403,28.820450855,90.4765836707,68.0275756888,98.1701237454,98.1718257385,28.8204042395,98.1708638987,90.4815316274
2015-01-01 20:00:00,90.4770697314,98.1717965647,68.0275380082,98.1788814463,90.4769926634,90.4801662212,52.0191918646,1.21528526369,45.0507752512,68.0275636925,45.0507049401,68.0275113127,2.40352256406,98.1786702655,98.1716671059,98.1718722278,1.21526851906,83.5922328521,45.0509296551,67.8590672438,45.0508411551,31.2722564429,28.820449452,90.4749197218,68.0275833256,98.1693019287,98.1718197096,28.8203741216,98.1707533611,90.4814734398
2015-01-01 21:00:00,90.4770712503,98.1717830953,68.027545511,98.1788790378,90.4770036755,90.4801326883,51.6835848817,1.21518090809,45.0504158434,68.0275642256,45.0504391674,68.0275156206,2.40352125156,98.1786693476,98.1716605062,98.1718573603,1.2152805213,83.5922328948,45.0505217966,67.8591698743,45.0504477228,31.2722648255,28.8204475958,57.1450357559,68.0275856392,90.4854165925,98.1718108103,28.8203310132,98.1705404015,90.481316985
2015-01-01 22:00:00,90.4770685216,98.171756457,68.0275435806,98.1788740527,90.4770074174,90.4800663813,51.6954938168,1.21516074993,45.0492546487,68.0275642503,45.0493266313,68.0275087504,2.40352056525,98.178665573,98.1716490193,98.1718219241,1.21532238819,83.5922327091,45.04932011,67.8591962408,45.0492583225,31.2722613361,28.8204444782,57.1575970844,68.0275823338,90.4849306344,98.1717916902,28.8199733945,98.1702942133,90.4810635979
2015-01-01 23:00:00,90.4770655412,98.1717196173,68.0275130946,98.1788686804,90.4770021928,90.4799869963,51.7074598687,1.2151336761,41.8789703027,68.0275639332,41.8790732426,68.0274754126,2.40351999287,98.1786598341,98.1716318671,98.1717559398,1.21539571473,83.5922325137,41.8790136443,67.8591880897,41.8789569749,31.272240981,28.8204423281,52.702832092,68.0275706045,90.4848099107,98.1717638965,27.8566690955,98.170196588,90.4808645809
2015-01-02 00:00:00,90.4770616562,98.1716919726,68.0275052028,98.1788632182,90.4769873362,90.4799887002,51.7176040814,1.21513093049,41.8697639629,68.027563566,41.8698473883,68.0274767152,2.40352004113,98.1786572262,98.1716178511,98.1717154638,1.2153576382,83.5922321689,41.8697962305,67.8591897829,41.8697424526,31.2720297797,28.820442568,57.1836276002,68.0275604286,90.4847591387,98.1717288308,27.8625276807,98.1701094382,90.4806234346
2015-01-02 01:00:00,90.477057584,98.1716433736,68.0274722747,98.1788567306,90.4769692207,90.4797763213,47.9411609805,1.31687641755,41.8793516655,68.0275632381,41.8795250103,68.027447149,2.40352009611,98.1786446012,98.1715746109,98.1716190913,1.21578514595,83.5922318018,41.8793643601,67.8590723564,41.8793073381,28.820432166,28.8204405399,47.9411762847,68.027552399,90.4847921417,98.1716742575,27.868873882,98.1700006943,90.4802968959
2015-01-02 02:00:00,90.4770519881,98.1716036344,68.0274413057,98.1788506415,90.4769332419,90.4792531429,47.9411486792,1.31706668665,41.8887390754,68.0275628765,41.889182014,68.0274165674,2.40352010037,98.178640576,98.1715387995,98.171570403,1.31749117219,83.5922314075,41.8887433357,67.8592017268,41.8886787185,28.7736431178,28.8204365873,47.9410682133,68.0275460021,90.4919366668,98.1716289178,27.8753014167,98.1698058282,90.4798561618
2015-01-02 03:00:00,90.4770484275,98.1716024903,68.0274492568,98.1788418793,90.4768904541,90.4784041302,47.9411464179,1.21513444706,41.896485311,68.0275625126,41.8988130499,68.0274316589,2.4035211812,98.1786356064,98.1715495676,98.1715766888,1.31844808656,83.5922309055,41.8964767093,67.8592261687,41.8964026794,28.7731839508,28.8204360035,47.7705560254,68.0275421171,98.1688752131,98.1716100835,27.8817471662,98.1696100884,90.4793557314
2015-01-02 04:00:00,90.4770494965,98.171584222,68.0274941702,98.1788282803,90.4768452217,90.4783163065,47.9411462086,1.21509278699,28.2122236973,68.0275621262,41.9084805593,68.0274741932,2.40352292704,98.1786266841,98.1715407362,98.1715678684,1.31861833004,83.5922302679,28.212234201,67.8589807426,28.2121362401,28.7730917933,28.8204373195,46.4599351487,68.0275386528,98.1686202984,98.17157329,27.8882196067,98.1696604968,90.4796929223
2015-01-02 05:00:00,90.4770483888,98.1715524254,68.0275363804,98.1788042909,90.4768027322,90.478675106,47.9411471585,1.21509870509,27.9980943657,68.0275618418,41.9181624065,68.0275202284,2.40352764637,98.1786081812,98.1715133302,98.1715423423,1.31870572886,83.5922292907,27.9981860756,67.8588513438,27.9980385878,28.7730523828,28.8204393887,46.4593052851,68.027537522,98.1677373934,98.1715339366,27.8947302257,98.1695964129,90.4806452821
2015-01-02 06:00:00,90.4770411837,98.1714084631,68.0275346998,98.1786267962,90.4767176211,90.4775929763,47.9411535463,1.21509819161,27.9906183384,68.0275609072,41.9278627804,68.0275275527,2.59437138864,98.1784467929,98.171393263,98.1713901748,1.318721722,83.5922263007,27.9907846965,67.858770316,27.9905954167,28.7730390254,28.8204412397,46.4590607149,68.0275375708,90.4846731516,98.171357268,27.9012588967,98.1690896047,90.4808108802
2015-01-02 07:00:00,90.4768814719,90.4773086009,68.0275309354,90.4769945996,90.4762067925,90.4771357268,47.9411537468,1.21512611359,27.9876744479,68.0275581114,41.9373271059,68.0275361566,2.59440574905,90.4693582268,90.4773370496,90.4775967608,1.31879308228,83.5921821801,27.9879201182,67.8587878216,27.9876780336,28.7730661777,28.8204416848,46.4589132672,68.0275278627,90.4770467314,90.4771813673,27.9078654166,90.4772473217,90.4773794684
2015-01-02 08:00:00,83.383519595,83.4163688717,68.0274647114,90.4768664123,68.0218023662,83.386395332,47.9411415643,1.21533592181,27.9851280381,68.0274677205,27.9867179552,68.0274647126,2.5944339601,90.469282195,83.4162780771,83.422178072,1.31882662962,62.6943592272,27.9855493054,67.8586593349,27.9851549388,28.7731469297,28.8204417845,46.4588514029,68.0273960753,83.4164737549,83.417073032,27.9144234254,83.4158324447,83.3883357769
2015-01-02 09:00:00,62.6940093168,83.3473880512,62.6943239792,90.4754760462,62.6941513465,83.3863423214,47.9411386577,1.2164500894,27.984279814,47.7730908004,27.985843744,62.6941993197,2.59443888186,73.6359043191,83.3472822685,83.4167120391,1.31881365558,62.6941066962,27.9848283376,67.8585932247,27.9843077149,28.772996876,28.8204426611,46.4588422627,47.7731773165,83.4161976299,83.4164255978,27.9226354743,83.3464737475,83.3876780608
2015-01-02 10:00:00,47.9411049927,47.9386790755,62.6942403529,67.0418618844,47.9411584898,83.3863081579,47.9411329656,1.21534182746,27.983816242,47.7725979557,27.9854586519,62.6941792263,2.4035302255,47.7731441593,47.9386166152,83.4166054445,1.2154901312,0.0101233765394,27.9846456395,67.8585575358,27.9838468939,2.40394516965,28.8204429212,46.4588224617,47.7725761753,67.0418079419,67.0417806309,27.9829578054,47.9386719327,83.3875842274
2015-01-02 11:00:00,47.9411157242,47.9415528576,62.6942166268,73.6348320489,47.9411572373,83.3863318627,47.9411310829,1.2151506863,27.9834289441,0.0100144836437,27.9853247337,62.6941742908,2.40351910838,47.7732539469,47.9410913235,83.4165880538,1.21539007327,0.0100408906446,27.984586819,67.8585773803,27.983454254,2.4035544535,28.8204431942,46.4587818709,0.0100758941437,73.6349845052,73.6346258658,27.9837984056,47.9410568839,83.3875549487
2015-01-02 12:00:00,62.6939847675,83.4159678835,62.6941847451,90.4682601722,62.6939976962,83.3864475801,47.9411343496,1.21512417865,27.9840028876,0.010009498285,27.9851687567,62.6941742275,2.40351616894,90.4680277927,83.4147106276,83.4166194294,1.21512779323,47.7720673469,27.9860835645,67.8585903242,27.984039506,2.40357395706,28.8204427487,46.458849285,0.0100452485303,83.4162960423,83.4163730667,27.9845773135,73.6328824734,83.3876195449
2015-01-02 13:00:00,83.3835923405,83.4169723392,62.6941844815,90.4768839976,67.8579200083,83.4172655997,47.9411333541,1.21532770792,27.9830083302,0.0100290498857,27.9852540274,62.6941934975,2.40352045543,90.4693139488,83.4162432762,83.4177711717,1.2151868177,62.6943507289,27.9842370738,67.8586095186,27.9830229284,2.40389372829,28.8204427906,46.4588952927,0.0100637853772,83.4172037679,83.4171017652,27.9832923003,83.4149719138,83.4175488861
2015-01-02 14:00:00,90.4763609082,90.4772853013,62.6942442331,90.4773409203,67.8587191935,90.4770614707,47.9411392287,1.21611015073,27.9829100519,47.7730413794,27.985207864,62.6942478969,2.40359515148,90.4694953027,90.4768155855,90.4774101736,1.21556383157,62.6943641635,27.9846977682,67.8586401476,27.9829202874,28.7729664339,28.8204435328,46.4690657647,47.7729482649,90.4772900877,90.4773325899,27.9843983312,90.4766252359,90.4773109914
2015-01-02 15:00:00,90.4772070198,90.5130265096,90.4768362918,98.1783898752,90.477089,90.4774563239,47.9421338276,18.3627492914,27.9837242354,47.7730912974,27.9852672401,90.4770751289,47.7716234428,98.1785759291,90.5124732385,90.5125646619,47.772611468,90.4770297827,27.9852049744,67.8584739259,27.9837298803,47.4990267903,28.8204518068,46.4804313094,47.7730978449,90.4848109864,90.5132334788,27.9850569567,90.5119095843,90.4810206867
2015-01-02 16:00:00,90.4772293383,90.5131181973,90.478898859,98.1784203887,90.4772166606,90.4775355105,51.9142365585,18.3912587647,27.9841044191,68.0255285774,27.985147588,90.4772897033,90.477210421,98.1786055895,90.512487129,90.5125812116,98.1917599161,90.4771126199,27.9851998904,67.8589334749,27.984106559,47.7713201478,28.8204514194,46.4912299768,68.0254592165,90.4848964895,90.5132751721,27.9850429062,90.5120894773,90.4810302706
2015-01-02 17:00:00,90.4772349127,90.5131386277,98.107483066,98.1784301933,90.4772295188,90.4774815579,52.0189990121,18.3955281323,27.9843983246,68.0277670054,27.9850155114,90.4772979815,90.4772431158,98.1786156455,90.5124919387,90.5125768624,98.1920055139,90.4771151222,27.9851466869,67.8589840001,27.9844003375,47.7715730852,28.8204511655,46.5019916631,68.0277731795,90.4849711244,90.5132847817,27.9849275515,90.5121426366,90.4809976265
2015-01-02 18:00:00,90.4772359246,90.5131514642,90.4802343254,98.178434098,90.477230248,90.4774386778,52.0194336759,18.399934399,27.9843502964,68.0277709909,27.9846760266,90.4772972328,90.4772451198,98.1786205478,90.512494891,90.512573391,98.191889009,90.4771160635,27.9849268728,67.8590157892,27.984362897,47.7716835683,28.8204512485,46.5126990545,68.0278063108,90.4848409854,90.5132927838,27.9845547357,90.5121761534,90.4809446692
2015-01-02 19:00:00,90.4772325354,90.5131472029,90.4779081825,98.1784364851,90.4772278588,90.477266005,51.9472109012,18.4010256579,27.984865249,68.0277724842,27.9851534124,90.4772955751,90.4772386676,98.1786233515,90.5124938618,90.5125562737,98.191905464,90.4771163513,27.9854183617,67.8590387777,27.9848956676,47.7717064585,28.8204508696,46.5233858645,68.027824033,90.4848979925,90.5132884937,27.9851891343,90.5121518795,90.4808808873
2015-01-02 20:00:00,90.4772275817,90.513128886,90.4778771385,98.1784373689,90.477228413,90.4771470401,51.9593950261,16.9633314528,27.9909576047,68.0277732612,27.9913206191,90.4772931573,90.4772394372,98.1786232677,90.5124928245,90.5125398749,98.1921110842,90.477116367,27.9914809371,67.859243596,27.9909848243,47.7717294832,28.820450036,46.533988677,68.0278268725,90.4847343265,90.5132776508,27.9914780497,90.5121028346,90.4807440693
2015-01-02 21:00:00,90.4772293787,90.5131060619,98.171842559,98.1784355901,90.4772376247,90.4770882874,51.971431524,16.9654335722,27.9965926789,68.0277735246,27.9971002722,90.4772925259,90.4772310308,98.1786225335,90.5124877648,90.5125169179,98.1921380403,90.4771161674,27.9972267724,67.8594665434,27.9966100005,47.771765198,28.8204494429,46.4592049571,68.027824759,90.4836136092,90.513274741,27.9973540888,90.5120396968,90.4805460419
2015-01-02 22:00:00,90.4772237388,90.5130622001,98.172409678,98.1784291124,90.4772340682,90.4769906993,51.9833070222,16.9639001525,27.9852268761,68.027773478,27.9857212809,90.4772876515,90.4771603949,98.1786202752,90.5124774523,90.5124905634,98.1921587717,90.4771158157,27.985908969,67.8596891595,27.9852431877,47.7718016248,28.8204488317,46.4588859546,68.027815527,90.4777411806,90.5132602812,27.9859578649,90.5119483905,90.4801795486
2015-01-02 23:00:00,90.4772172437,90.5129839831,98.1724942182,98.1784215412,90.4772300679,90.4767062594,51.9950368678,16.9717760437,27.9844125546,68.0277731926,27.9850116078,90.477278622,90.4664299651,98.1786164538,90.5124591293,90.5124520772,98.1919316877,90.4771153281,27.9851157486,67.859770186,27.9844300457,47.7718431307,28.820448414,46.4588466082,68.0277976779,90.4775242227,90.5132331799,27.9850960774,90.5118191632,90.4794358651
2015-01-03 00:00:00,90.4772160504,90.5128837372,98.1710673305,98.1784135223,90.4772303528,90.4769700756,52.0110369609,18.4237998033,27.9841142906,68.0277727334,27.9848030224,90.4772690218,83.3838808763,98.1786157768,90.5124372071,90.5124173303,98.1922918415,90.4771147653,27.9849135686,67.8596611421,27.984140956,47.7721253802,28.8204478411,46.4588408331,68.0277833297,90.4774737449,90.5131296855,27.9848696639,90.5116461105,90.4786109745
2015-01-03 01:00:00,90.4772079821,90.5127650262,90.4777218857,98.1784025287,90.4772296507,90.4766882594,52.0194512957,18.418592586,27.9839497109,68.0277721465,27.9846869554,90.4772436225,83.3838766333,98.1786113633,90.512415897,90.5123811962,98.1924089144,90.4771141436,27.9848243411,67.8593336075,27.9839748018,47.7718480211,28.8204481881,46.4588395411,68.0277719651,90.4775086485,90.5129678245,27.9847458576,90.5116052575,90.4781751729
2015-01-03 02:00:00,90.4772004678,90.5126655991,90.4774449008,98.17839578,90.4771960981,90.4765719189,52.0194852043,17.0857406364,27.9843257397,68.0277715585,27.9849485928,90.4771694855,83.3838837503,98.178607534,90.5123829424,90.5123366663,98.1924732766,90.4771132665,27.9850956468,67.8593272044,27.9843431089,47.7718363343,28.8204485522,46.4588668833,68.0277640439,90.4848294855,90.5128177201,27.9850171054,90.5114569903,90.478192653
2015-01-03 03:00:00,90.4772040919,90.5127119259,90.4773587569,98.1783880467,90.4771512844,90.4769172181,52.019454076,18.4342239425,27.9845191417,68.0277709028,27.9851324083,90.4769964461,83.3839333206,98.1786024679,90.5124191222,90.512405271,98.192540954,90.4771114088,27.9853397019,67.8594211723,27.9845331947,47.7718426595,28.8204490114,46.6092281224,68.0277591556,90.5120864195,90.5128860865,27.9852209164,90.5115535935,90.4783221823
2015-01-03 04:00:00,90.4772162041,90.5127854718,90.4772966435,98.1783773016,90.4771423659,90.4770608906,52.0194374741,18.4428649883,27.9857991869,68.0277700301,27.9866367592,83.384116171,83.3840607476,98.1785962883,90.5124555332,90.5125030057,98.1925579827,90.4771100147,27.9868335832,67.8594050187,27.9858202097,47.7718450877,28.8204496194,46.620168261,68.0277531204,90.5125069656,90.5129801569,27.9868264091,90.5116823782,90.4785492945
2015-01-03 05:00:00,90.4772278455,90.5128623382,90.4773017368,98.1783596964,90.4771442692,90.4771850364,52.0194035343,18.447332646,28.0363010636,68.0277681555,28.0492012175,68.027811614,83.384076022,98.1785835214,90.5124627533,90.5125280933,98.1925635112,90.4771082369,28.048464068,67.8594954668,28.0363349637,47.7718549097,28.8204504974,46.4588617349,68.0277483327,90.5125686591,90.5130683333,28.0494394562,90.5118805765,90.479139346
2015-01-03 06:00:00,90.4772372707,90.5129003079,90.477319029,98.1782882104,90.4771377445,90.4772965554,52.0193953913,18.4517020671,28.036487874,68.0277626093,28.0563366559,68.0275456435,90.4772359821,98.178488345,90.5124588807,90.5125049181,98.1925049555,90.4771031242,28.0558335852,67.8595516808,28.0365319592,47.7718770358,28.8204518087,46.4589902495,68.0277365297,90.512471995,90.5130844599,28.0565484874,90.5119577195,90.4795043212
2015-01-03 07:00:00,90.4771282484,90.4778629521,90.4773142733,90.4780329272,90.4769548039,90.4768970909,52.0190492194,18.4561195889,28.0598778284,68.0277560746,28.063000699,68.0274738459,90.4772812102,90.4767189911,90.47771886,90.4776521668,98.1925112267,90.4769196175,28.0628370104,67.8596608541,28.0599321114,47.7718761079,28.8204533989,46.4591858283,68.0277057868,90.4777285948,90.4778892925,28.0631540731,90.4776697224,90.4770076637
2015-01-03 08:00:00,83.3838418144,83.4175390817,90.4773530327,90.4778861178,67.8580777894,83.3863233581,47.9411810296,18.4606164152,28.0672947097,47.7755167868,28.069607877,47.7754815934,90.4772931057,90.4765584837,83.4164628765,83.4164531748,98.1925139516,47.7776395668,28.0695292939,67.8596860329,28.0673504717,47.7718798513,28.82045524,46.4589236203,47.7757195023,83.4202165164,83.4192838663,28.0697778172,83.4164240283,83.3869486664
2015-01-03 09:00:00,83.3838005223,83.4167566442,90.4773873105,90.4770247095,47.9461004945,83.3862851815,47.941182356,18.4650340678,28.810643921,47.7718408569,28.812532222,47.7721385612,90.4773011292,47.7769340849,83.4163024921,83.41632008,98.1925611528,47.7776011658,28.812442662,67.8596974532,28.8107009302,47.7718995393,28.8204566618,46.4588474851,47.7718535961,83.4166788518,83.4170241193,28.8127052134,83.4162608498,83.3864791413
2015-01-03 10:00:00,83.3836984096,83.4164108982,90.4774576709,83.4177471677,47.9413609489,83.38627663,47.9411870157,18.4690696631,28.8183542439,47.7718065878,28.8200272868,47.772098412,90.4772927965,2.40473027449,83.4162675329,83.4162636799,90.4944619205,47.7718352648,28.8199393457,67.8597737727,28.8184111978,47.7719845031,28.8204584122,46.4588390504,47.771689436,83.4164428375,83.4165725392,28.8201954075,83.4162180122,83.3864227983
2015-01-03 11:00:00,83.3838050674,83.4164879833,90.4777230295,90.4673930197,47.9417277024,83.3863175084,47.9412131094,18.4732547901,28.8187842015,0.0100108559342,28.8202368273,47.7720473633,90.4771669623,2.40367234056,83.4162733243,83.4163352541,90.4943003079,0.0100419997935,28.8201400121,67.8599198234,28.8188407105,47.9411796955,28.8204605501,46.4588409281,0.0100461810747,83.4164547855,83.4167342335,28.8203710764,83.41623079,83.3868869729
2015-01-03 12:00:00,83.3838465872,83.4167892505,90.4783427863,90.4776273534,67.8579686135,83.3864923951,47.9418364388,22.44462656,28.8195990517,0.0100072146807,28.8203197462,47.7720377498,83.3839676328,47.773104914,83.4162935145,83.4163971024,90.4942106899,47.7719879544,28.8203819378,67.8603232764,28.819679719,83.3836014228,28.8204669206,46.4588624694,0.0100298318957,83.4165258621,83.4170969653,28.8204698271,83.4162454406,83.3870257444
2015-01-03 13:00:00,83.3838796768,83.4171181247,98.1733887283,90.4779241687,67.8582222057,83.3882099377,67.8566878643,22.4437043009,28.8195415962,0.0100102541936,28.8204038915,47.7720773868,83.3839734287,90.4765273529,83.4163768737,83.4168155983,90.4943081893,47.7776285254,28.8204130934,67.8614207002,28.8196097174,90.4767124684,28.8204710616,46.458896764,0.0100323848703,83.4168697905,83.4173123958,28.8205070492,83.4163224464,83.3882996202
