name,AT,BA,BE,BG,CH,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IT,LT,LU,LV,NL,NO,PL,PT,RO,RS,SE,SI,SK
2015-08-02 04:00:00,65.4627661231,65.0758295378,65.4636190873,65.0667361355,65.4636990751,65.0783952376,65.4630254596,65.4609170285,53.9691704287,72.0557251343,53.9630106669,65.4635464794,65.4629994725,65.0749732975,65.0768211722,65.0765407085,54.1178697686,65.4636594611,53.9750919523,65.4632138569,53.9737344304,65.4630459854,37.310730702,65.0786960003,72.0563337974,65.0659320916,65.068137719,37.3125313891,65.4596623342,65.0769876409
2015-08-02 05:00:00,65.0695882365,65.0584630823,65.0700049063,54.1606566649,65.0698962666,65.0666159497,65.0698035009,65.0677968545,53.3891400786,71.9699825789,53.3772015571,65.0698327228,65.0693651987,54.160591853,65.0602793436,65.06071119,53.9397263449,65.0697157189,53.4006918819,65.0698382545,53.3991413387,65.0698022526,37.3107309708,65.0664360002,71.9707136462,62.3689389513,63.3566656903,37.3122778466,65.068039834,65.0634210608
2015-08-02 06:00:00,65.0486538534,59.5150176648,65.0466523162,54.118812891,65.045796426,65.0492099369,65.0493248994,65.0473290062,40.0427606185,65.0451196588,37.3150286784,65.0449355089,65.0448812361,54.1186499347,59.5181864497,59.5224750902,53.9998190473,65.0390498305,44.7095277352,65.049062152,44.7074198468,65.0488055347,37.3107339631,65.0495261583,65.0458958112,54.1232351401,54.128203724,37.3121619723,65.0377125821,65.0435945137
2015-08-02 07:00:00,54.1247679502,54.0815333632,54.1199485535,53.9589197285,54.1192766048,54.1256332152,54.1249524331,54.123551844,37.376857826,54.1186885763,37.3127693161,54.118722448,54.1190269786,53.9582879171,54.0823209626,54.1162568235,27.9752294707,54.1179293027,44.6900991221,54.1233611888,44.6877173119,54.1240001507,37.3107326677,54.1254585969,54.1193795771,53.9616719894,54.0130040106,37.3118496939,54.1178517174,54.1240907584
2015-08-02 08:00:00,54.1171605541,11.3977141752,54.0919684798,11.3932354182,11.3997028754,54.1178582292,54.1173095837,54.1150351727,37.3229972162,0.288246554531,37.3119857921,11.3952601877,54.0908839993,11.3934504721,11.397582435,54.1006734555,27.9627803731,11.3951350537,44.6869146148,48.8147899227,44.6841199775,54.1173804051,37.3107260394,54.117396653,0.289486158337,11.3932869096,11.395627468,37.3116290367,11.3983419444,54.1153385736
2015-08-02 09:00:00,48.8416250011,2.66444681738,27.9701872641,1.35078999267,1.351198659,48.8422997625,48.8417177589,48.7963860636,37.3164561239,0.046040112963,37.3113227344,1.35118705117,27.9684610496,1.34995817107,2.66403953546,48.8194730969,27.9417054404,1.18018004622,44.6856546306,7.64087226925,44.6826842346,48.8418581213,37.3106686828,48.8419371608,0.0475162909735,2.66455040224,2.66418304355,37.3111859567,2.66486828923,48.8412108969
2015-08-02 10:00:00,48.8170174697,0.186268571911,2.6805828107,0.144356358393,1.34888555117,48.8174022221,48.8170581716,37.3152013965,37.3149910481,0.0207695583732,37.3107743013,1.35010501806,2.68136888715,0.143758217964,0.185266289084,0.507790505059,1.3736610092,0.0104814998632,44.6848631363,7.54788760001,44.6816898664,48.8171604271,37.3106290907,48.8173314707,0.0220166460509,0.187161169796,0.186496098525,37.3106969459,0.186201743843,48.8160793566
2015-08-02 11:00:00,48.5945757275,2.64393161518,2.65039981345,2.63872779393,1.34852576019,48.5948734809,48.5946725809,37.3125637871,37.3157534304,0.0114652853123,37.3104089296,1.34997384635,2.67078365403,2.63831831536,2.64085750302,7.47681722432,1.35232389524,1.34443083992,44.6848858523,7.54271803461,44.6812850554,48.5947723291,37.3105923078,48.5952325707,0.0134599166155,2.64588933662,2.64481861591,37.3103594929,2.64147496079,48.5936090195
2015-08-02 12:00:00,41.1574455639,11.4026688267,2.65386996352,11.4019876627,1.35028947924,41.1581265159,41.1576619851,37.3122009358,37.3135993351,0.0115393554988,37.310504292,1.35007101638,2.67032879696,11.4035498388,11.4004558089,41.1249451546,1.35070000065,1.35001657399,41.1581866141,7.54578870367,41.1534569425,41.1578060749,37.3106046459,41.1605541761,0.0130359478159,11.4010850742,11.402786181,37.3104681608,11.4006272803,41.1574146162
2015-08-02 13:00:00,48.8158841252,48.812237455,2.66817894292,48.8137985411,1.35193287265,48.8173024356,48.8161554072,37.3261442111,37.3132164665,0.0167408996415,37.3108538614,1.35054399032,2.66868877046,48.8150484967,48.8105311904,48.8155830598,1.35043369946,1.3517700316,44.6895708698,7.57004403523,44.684617449,48.8163033764,37.3106271381,48.8202255222,0.0176675582355,48.8126243728,48.8131387182,37.3106179988,48.8103844604,48.8169601164
