name,AT,BA,BE,BG,CH,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IT,LT,LU,LV,NL,NO,PL,PT,RO,RS,SE,SI,SK
2015-04-01 18:00:00,8050.205787000001,1533.396634,9549.19265,4591.400837,6704.111634000001,7426.573597,62372.549535000006,3778.349313,886.594824,27226.888382999998,7929.234559,51325.060686000004,36372.532811000005,6174.596274,2185.974642,4553.1484740000005,3403.613421,40295.421439,1399.337582,752.1693339999999,904.7461910000001,13652.332561000001,12976.615170000001,19598.420326,5917.033844,7399.379004,5484.690592,15349.77334,1642.4180880000001,3597.6017869999996
2015-04-01 19:00:00,7277.545531999999,1451.675611,9341.524852,4337.751128,6461.556474,6850.427033,59471.346304,3584.688899,793.087895,28599.491026999996,7771.321654,47979.455457,36417.629713999995,5600.188393,2071.318229,4186.938957,3306.094565,37422.734776,1254.282753,697.795611,801.496401,13192.695701,12641.464897,18365.182463999998,6347.418008,7231.955731999999,5345.056429,14625.596158000002,1512.837867,3381.0047990000003
2015-04-01 20:00:00,7160.554747,1267.37171,9360.067099,3927.278315,6125.721293,6369.453339,56517.93569400001,3254.388368,699.483481,26297.442176,7511.641053,50442.650169,33273.89222,5065.2656640000005,1952.343787,3873.1708439999998,2937.640386,33492.075198,1108.053643,685.797962,694.325292,12119.778531999998,12239.906711,16737.149048,6003.112075999999,6682.890449,5075.173248,13686.8066,1351.863533,3186.3644
2015-04-01 21:00:00,6626.614743,1140.852136,9136.856967,3527.1046530000003,5635.817583,5964.9107539999995,51850.029634,2912.47056,629.683215,24261.500408,7006.70197,49528.229519,29043.785906999998,4491.631089,1726.1543649999999,3729.714213,2603.518115,29517.851523,1022.903107,635.9281030000001,616.203707,11191.351526999999,11579.467745,15385.816303,5590.197935,6001.924054,4804.085728,12678.339076999999,1237.464628,3034.275232
2015-04-01 22:00:00,6167.710190999999,972.208742,8444.111934,3259.332782,5375.212513,5659.160242,48071.274913,2677.924355,597.608009,22331.611959,6574.501111,44852.629832,24677.166962,4100.832254999999,1537.163532,3450.527163,2455.533968,25945.63348,973.8518320000001,578.4665259999999,583.1315559999999,10302.514228,11122.970774,14192.434263999998,5025.0867880000005,5643.154009000001,4524.77538,11938.692357,1142.712701,2895.956682
2015-04-01 23:00:00,5890.978159,863.1623539999999,7925.392876000001,3059.2417170000003,5283.398257,5714.619876,45950.017356,2498.478107,574.922727,20487.75856,6346.471075,43684.680781,21859.265649,3806.014608,1511.546253,3258.8406059999998,2304.386711,23726.789929,947.806201,571.998323,566.083308,9732.2926,10735.385406,13468.500085,4643.243935,5375.310047999999,4112.3509030000005,11637.68801,1091.128369,2774.1157329999996
2015-04-02 00:00:00,5787.841763,806.988789,7563.020153,2968.433975,5349.142557,5633.560746,45083.72581,2428.300436,571.130882,19214.630357,6291.464865,41446.71133,22427.726612000002,3600.568963,1417.943142,3024.920495,2160.685779,22582.672798,941.7837119999999,531.9076980000001,561.997954,9401.074819,10671.299238,13167.478256,4344.038942,5299.445981,3789.857363,11557.901887,1064.837137,2713.2766
2015-04-02 01:00:00,5670.320689,795.7107179999999,7413.804142,3001.015884,5520.463474,5530.473822,45534.987686,2393.702691,575.958746,18437.655676,6362.745591,39578.861808,22855.96313,3547.4549700000002,1394.9494339999999,2924.846575,2064.125231,21897.532655000003,951.71547,509.737458,583.52768,9279.633139,10669.435937999999,13127.561104999999,4208.984158,5261.611875,3594.513379,11556.464285,1036.806885,2718.302544
2015-04-02 02:00:00,5958.132511,791.32168,7515.961339,3134.7845829999997,5376.185536,5580.837999,46977.737823,2414.0510489999997,611.034317,18003.771327000002,6707.139065,39686.626374,22186.591802000003,3658.5410030000003,1410.481525,3002.451277,2022.242414,21833.931131,1010.716491,516.205427,626.501271,9273.29399,10884.809813,13361.890620999999,4093.6141119999997,5287.819271,3501.957056,11771.745458,1060.382094,2796.0782719999997
2015-04-02 03:00:00,6882.611070999999,870.1100349999999,7947.336279000001,3499.7494920000004,5392.717791,6029.918399,49974.660998,2482.8461239999997,716.889018,17731.405672,7475.797856,43727.384878,21719.849172,4064.592158,1299.803108,3272.23132,2050.542135,23451.043812,1172.6998609999998,539.881035,727.495626,9722.048508,11188.451863,13960.984675999998,4086.698308,5466.451676,3701.6494090000006,12573.058363,1253.987058,2943.730094
2015-04-02 04:00:00,7798.027899,1051.9813800000002,9033.481283,3936.857623,6073.0528079999995,7015.793102,56393.112178999996,2593.675982,834.567374,18324.041765,7771.8537590000005,51396.791067,22572.183801,4619.4436829999995,1562.584232,3812.265538,2265.072209,27869.638982,1306.639259,599.6659070000001,828.475311,11111.294728,11517.183089,15381.071707,4174.162407,5917.192143,4143.821887,14139.146476,1475.432215,3177.634117
2015-04-02 05:00:00,8668.451342,1271.409027,9709.067343,4233.224848,6861.104170999999,7430.7774,61470.233698000004,2786.576007,951.2069630000001,19425.286513,8084.6597280000005,55191.777751,26840.881083,4954.504025,1818.455593,4167.735843,2635.191413,32445.879760000003,1459.804901,668.5378910000001,958.6205980000001,12864.326003,11804.083151,17207.788909,4289.86108,6576.762987,4691.686597,15648.837099,1638.621922,3318.971188
2015-04-02 06:00:00,9065.577944,1407.1577,10034.842732,4349.357746,7388.905734,7693.106098,64587.676782,3082.501775,990.0615949999999,19845.061762999998,8236.593918,56804.490856,32054.340227999997,4927.897014,1950.092664,4295.615552,3054.839623,38499.058477,1522.3839890000002,711.795557,1008.879851,14009.754973,12318.3534,18308.405278,4680.540771,6895.548334,4868.929029999999,16254.277794,1680.633894,3444.2922
2015-04-02 07:00:00,9429.371602,1457.650409,10355.55745,4367.763639,7579.046839,7948.825819,66106.579705,3323.281295,981.6772779999999,22297.040674,8244.942178,57562.177066,34754.219398,5411.591707,1982.9274289999998,4461.989165,3242.146125,41706.079075,1534.1496869999999,725.6096650000001,1008.0877640000001,14308.793759,12729.716006,19066.910434999998,5493.246578,6920.441819,4923.50492,16182.183683000001,1648.757141,3509.961638
2015-04-02 08:00:00,9602.781545,1450.669267,10476.945323,4272.100022,7729.231884000001,8057.0198120000005,67698.455786,3503.045686,988.009396,24015.566233,8187.755614,57512.754424,35351.141750999996,5517.721036999999,1970.6165600000002,4614.216942,3285.839874,42605.669363,1534.8572880000002,730.710334,992.627943,14250.846690999999,12794.209786,19286.396748,5753.167558,6908.403679999999,4905.377499,16146.442709,1629.529725,3549.0572039999997
2015-04-02 09:00:00,9722.178402,1424.100485,10541.666468000001,4203.476101,7760.485293000001,8060.15757,68869.056095,3492.7353369999996,965.688954,25028.440358,8186.500529999999,58272.416193,34872.330839,5612.526935,1996.418766,4724.446613,3316.84731,43127.363344,1510.417486,744.0670150000001,949.107577,14232.790337999999,12593.622682,19598.07001,5917.440348,6846.084599,4795.2835,15922.012453,1722.7587839999999,3593.001761
2015-04-02 10:00:00,9426.931429,1426.778788,10248.607948,4198.6446670000005,7413.598881999999,8112.6024959999995,67838.142025,3430.80105,979.3050279999999,25338.771386,8125.970817,58128.223526999995,34579.70705,5677.639867,1989.974801,4799.5787119999995,3364.8619020000006,40874.120168,1524.934133,720.523381,960.504855,13971.704731,12491.457508,19800.1345,6075.4601490000005,6740.472998,4785.629447,15645.269656999999,1769.469527,3577.330537
2015-04-02 11:00:00,9389.422611,1412.5615990000001,10102.815663,4162.315532,7351.989004000001,8113.549264,66579.38409600001,3373.650357,964.26579,25327.663696,7960.045701999999,56896.227696,34147.01743,5423.479235,1953.8695120000002,4770.013344,3334.83612,40802.224552,1507.201983,704.6271730000001,941.8066130000001,13964.147797,12493.455748999999,19748.418402,5816.18843,6739.407361,4667.658818999999,15366.898501,1680.26614,3577.3551039999998
2015-04-02 12:00:00,9283.98178,1440.630507,9999.402869,4101.0928030000005,7146.080784000001,7928.237393,65334.497165999994,3284.9018690000003,955.5645720000001,24673.599847999998,7887.099986,54938.00399500001,33282.479901,5130.536261,1903.6173350000001,4790.101887,3268.9598690000003,41583.614676,1481.340032,678.007087,915.9790429999999,13878.329866,12322.71739,19357.007546,5878.535704999999,6689.940732,4550.17352,15073.191806,1589.071326,3539.410735
